sk_customer,sk_product,sk_region,sk_shipping,Sales,Quantity,Discount,Profit
233,370,127,260,70.98,1,0.0,4.9686
233,513,127,260,294.93,3,0.0,144.5157
234,514,161,261,84.784,2,0.2,-20.1362
234,515,161,261,20.736,4,0.2,7.2576
234,443,161,261,16.821,3,0.7,-12.8961
234,516,161,261,10.368,2,0.2,3.6288
235,517,162,262,9.344,2,0.2,1.168
235,199,162,262,31.2,3,0.2,9.75
236,518,143,263,76.12,2,0.0,22.0748
236,518,236,263,76.12,2,0.0,22.0748
236,363,143,263,1199.976,3,0.2,434.9913
236,363,236,263,1199.976,3,0.2,434.9913
236,290,143,263,445.96,5,0.2,55.745
236,290,236,263,445.96,5,0.2,55.745
236,519,143,263,327.76,8,0.0,91.7728
236,519,236,263,327.76,8,0.0,91.7728
237,520,64,264,11.632,2,0.2,1.0178
238,521,75,265,143.982,3,0.4,-28.7964
238,522,75,265,494.376,4,0.4,-115.3544
238,508,75,265,5.84,2,0.2,0.73
239,523,86,266,142.776,1,0.2,17.847
239,287,86,266,45.696,3,0.2,5.1408
239,388,86,266,7.218,3,0.7,-5.5338
239,382,86,266,43.188,4,0.7,-31.6712
239,524,86,266,131.904,3,0.2,47.8152
240,525,64,267,3.282,2,0.7,-2.6256
240,458,64,267,21.168,9,0.2,2.3814
240,526,64,267,55.188,2,0.4,-10.1178
241,350,163,268,369.576,3,0.2,41.5773
241,527,163,268,15.712,4,0.2,5.6956
242,528,106,269,8.448,2,0.2,2.64
242,529,106,269,728.946,9,0.4,-157.9383
243,224,164,270,119.94,10,0.4,15.992
243,530,164,270,3.648,2,0.7,-2.7968
244,531,165,189,40.48,2,0.0,15.7872
244,532,165,189,9.94,2,0.0,3.0814
244,533,165,189,107.424,9,0.2,33.57
244,534,165,189,37.91,1,0.0,10.9939
244,140,165,189,88.02,3,0.0,27.2862
245,535,27,271,8.69,5,0.8,-14.773
246,536,166,272,301.96,2,0.0,87.5684
246,537,166,272,555.21,5,0.1,178.901
246,538,166,272,523.48,4,0.0,130.87
246,31,166,272,161.82,9,0.0,46.9278
247,539,30,197,35.56,7,0.0,12.0904
248,540,61,273,97.16,2,0.0,28.1764
96,541,35,274,15.24,5,0.2,5.1435
96,251,35,274,13.23,3,0.0,6.0858
249,542,43,275,243.384,3,0.2,-51.7191
249,543,43,275,119.8,5,0.2,29.95
249,544,43,275,300.768,4,0.2,30.0768
206,545,124,276,17.88,3,0.2,2.4585
206,513,124,276,235.944,3,0.2,85.5297
250,546,167,277,392.94,3,0.0,43.2234
251,547,43,278,18.882,3,0.7,-13.8468
251,548,43,278,122.328,3,0.2,12.2328
47,222,168,279,1049.2,5,0.0,272.792
47,549,168,279,15.424,4,0.2,5.0128
252,550,40,280,18.84,3,0.0,6.0288
253,551,169,281,330.4,2,0.0,85.904
253,552,169,281,26.25,7,0.0,12.6
254,219,170,282,132.52,4,0.0,54.3332
254,466,170,282,132.52,4,0.0,54.3332
70,553,171,283,6.48,1,0.0,3.1752
255,554,135,284,209.3,2,0.0,56.511
122,555,172,285,31.56,5,0.2,9.8625
122,556,172,285,30.144,2,0.2,3.0144
256,347,173,286,14.8,4,0.0,6.068
256,174,173,286,302.376,3,0.2,22.6782
256,557,173,286,316.0,4,0.0,31.6
257,68,24,287,379.4,10,0.0,178.318
154,63,46,288,97.82,2,0.0,45.9754
154,558,46,288,103.12,8,0.0,10.312
258,559,48,289,113.552,2,0.2,8.5164
258,560,48,289,3.318,2,0.7,-2.6544
258,561,48,289,134.288,2,0.2,45.3222
259,448,174,290,701.372,2,0.3,-50.098
259,69,174,290,2.308,2,0.8,-3.462
259,1487,174,290,2.308,2,0.8,-3.462
91,523,175,291,999.432,7,0.2,124.929
91,562,175,291,724.08,14,0.2,-135.765
91,115,175,291,918.785,5,0.3,-118.1295
91,110,175,291,2.724,3,0.8,-4.2222
260,198,165,292,459.95,5,0.0,18.398
117,111,176,293,10.74,3,0.0,5.2626
261,563,177,294,23.76,3,0.2,2.079
261,260,177,294,85.056,3,0.2,28.7064
261,564,177,294,381.576,3,0.2,28.6182
262,565,178,178,30.36,5,0.2,8.7285
247,566,156,295,23.976,3,0.6,-14.3856
247,567,156,295,108.925,1,0.5,-71.8905
247,128,156,295,36.352,8,0.2,11.36
247,568,156,295,36.352,8,0.2,11.36
144,569,117,296,19.56,5,0.2,1.7115
263,570,135,297,61.44,3,0.0,16.5888
263,571,135,297,38.9,5,0.0,17.505
263,219,135,297,99.39,3,0.0,40.7499
263,466,135,297,99.39,3,0.0,40.7499
264,572,179,298,2.688,3,0.8,-7.392
264,573,179,298,27.816,3,0.2,4.5201
264,574,179,298,82.524,3,0.6,-41.262
264,575,179,298,182.994,3,0.8,-320.2395
264,935,179,298,182.994,3,0.8,-320.2395
265,576,24,74,14.352,3,0.2,4.6644
265,577,24,74,64.96,2,0.0,2.5984
265,460,24,74,68.6,4,0.0,18.522
266,578,180,299,7999.98,4,0.5,-3839.9904
266,554,180,299,167.44,2,0.2,14.651
267,333,130,300,479.97,3,0.0,163.1898
267,579,130,300,14.62,2,0.0,6.8714
267,89,130,300,19.44,3,0.0,9.3312
268,580,46,180,191.984,2,0.2,4.7996
269,581,181,301,104.01,1,0.0,14.5614
269,12,181,301,284.82,1,0.0,74.0532
269,582,181,301,36.84,3,0.0,10.3152
270,583,2,302,166.24,1,0.0,24.936
270,584,2,302,33.4,5,0.0,16.032
271,292,182,303,198.272,8,0.2,17.3488
271,585,182,303,47.36,4,0.2,17.76
271,82,182,303,200.984,7,0.2,62.8075
271,586,182,303,97.696,4,0.2,31.7512
271,587,182,303,2.696,1,0.2,0.8088
271,588,182,303,18.588,2,0.7,-13.6312
271,306,182,303,4.896,3,0.7,-3.4272
115,193,178,304,15.072,3,0.2,4.1448
156,589,6,305,209.88,3,0.0,35.6796
272,590,107,306,369.912,3,0.2,-13.8717
273,591,183,106,10.368,2,0.2,3.6288
273,592,183,106,166.84,5,0.2,18.7695
273,456,183,106,15.216,1,0.2,2.2824
274,248,46,307,119.96,4,0.0,52.7824
274,593,46,307,883.92,5,0.2,-110.49
274,349,46,307,46.72,8,0.2,15.768
275,420,46,308,55.48,1,0.0,26.6304
276,594,184,309,24.448,4,0.2,8.8624
277,595,185,310,281.34,6,0.0,109.7226
277,350,185,310,307.98,2,0.0,89.3142
277,596,185,310,299.97,3,0.0,113.9886
115,597,60,311,19.92,5,0.2,6.972
278,532,22,312,9.94,2,0.0,3.0814
111,598,56,313,103.056,3,0.2,24.4758
279,447,13,314,59.808,3,0.2,19.4376
279,393,13,314,73.32,6,0.0,21.996
280,599,63,315,146.82,3,0.0,73.41
173,600,186,316,1652.94,3,0.0,231.4116
173,601,186,316,296.37,3,0.0,80.0199
281,602,12,317,129.92,5,0.2,21.112
282,603,187,318,45.584,7,0.2,5.1282
283,604,111,319,17.568,2,0.2,6.3684
283,605,111,319,55.992,1,0.2,5.5992
284,606,188,320,182.72,8,0.0,84.0512
284,607,188,320,400.032,2,0.4,-153.3456
284,608,188,320,33.63,3,0.0,10.089
284,230,188,320,542.646,3,0.1,102.4998
284,398,188,320,6.3,2,0.0,3.024
285,463,61,321,242.94,3,0.0,9.7176
285,609,61,321,179.97,3,0.0,86.3856
285,352,61,321,99.696,6,0.2,33.6474
285,45,61,321,27.936,4,0.2,9.4284
285,610,61,321,84.98,1,0.0,18.6956
285,611,61,321,18.72,5,0.2,6.552
48,612,95,79,49.98,2,0.0,8.4966
286,613,18,322,11.784,3,0.2,4.2717
286,421,18,322,272.736,3,0.2,-64.7748
286,614,18,322,3.54,2,0.8,-5.487
287,510,78,323,51.52,5,0.2,-10.948
287,251,78,323,3.528,1,0.2,1.1466
287,615,78,323,4.624,1,0.2,1.6762
287,616,78,323,55.168,4,0.2,6.2064
187,225,189,324,567.12,10,0.2,-28.356
187,438,189,324,359.32,4,0.0,7.1864
288,617,190,325,11.992,1,0.2,0.8994
289,618,191,326,58.05,3,0.0,26.703
289,619,191,326,157.74,11,0.0,56.7864
289,361,191,326,56.98,7,0.0,22.792
289,620,191,326,2.88,1,0.0,1.4112
290,621,95,327,1199.976,3,0.2,374.9925
235,566,2,328,79.92,4,0.0,28.7712
241,622,134,44,383.438,4,0.45,-167.3184
291,582,192,329,24.56,2,0.0,6.8768
291,543,192,329,119.8,4,0.0,47.92
292,525,30,330,13.128,3,0.2,4.2666
293,128,157,331,22.72,4,0.0,10.224
293,568,157,331,22.72,4,0.0,10.224
240,495,26,332,58.32,9,0.0,27.9936
37,623,149,182,12.39,3,0.0,5.6994
294,162,48,333,107.982,3,0.4,-26.9955
295,154,193,334,11.36,2,0.0,5.3392
295,624,193,334,50.94,3,0.0,25.47
295,625,193,334,646.74,6,0.0,258.696
295,626,193,334,5.64,3,0.0,2.7072
295,627,193,334,572.58,6,0.0,34.3548
296,628,105,335,310.88,2,0.2,23.316
98,629,102,336,641.96,2,0.0,179.7488
297,630,194,337,18.28,2,0.0,9.14
297,304,194,337,207.0,3,0.0,51.75
297,631,194,337,32.35,5,0.0,16.175
297,9,194,337,7.71,1,0.0,3.4695
297,632,194,337,40.3,2,0.0,10.881
297,633,194,337,34.58,7,0.0,14.5236
298,634,94,338,32.76,7,0.2,3.6855
126,635,95,339,544.008,3,0.2,40.8006
126,371,95,339,59.94,3,0.0,28.1718
126,360,95,339,23.92,4,0.0,11.7208
126,636,95,339,4.28,1,0.0,1.926
299,413,48,340,32.07,5,0.7,-22.449
299,47,48,340,24.0,2,0.2,-2.7
299,637,48,340,35.49,1,0.5,-15.6156
299,638,48,340,47.984,2,0.2,0.5998
106,639,38,341,186.69,3,0.0,87.7443
53,640,195,342,17.456,2,0.2,5.8914
300,641,195,343,348.928,2,0.2,34.8928
194,382,196,344,143.96,4,0.0,69.1008
194,424,196,344,15.42,1,0.0,4.1634
194,642,196,344,43.04,8,0.0,21.0896
194,643,196,344,332.94,3,0.0,79.9056
301,644,197,345,1363.96,5,0.2,85.2475
301,767,197,345,1363.96,5,0.2,85.2475
302,645,95,346,9.96,2,0.0,4.5816
302,364,95,346,21.72,4,0.0,10.6428
303,620,39,347,20.16,7,0.0,9.8784
107,646,145,348,132.79,7,0.0,63.7392
107,13,145,348,12.96,2,0.0,6.2208
107,647,145,348,21.56,7,0.0,10.3488
304,479,198,272,283.92,5,0.2,17.745
305,648,189,349,22.23,1,0.0,7.3359
305,235,189,349,215.968,2,0.2,18.8972
305,649,24,350,355.32,9,0.0,99.4896
305,864,24,350,355.32,9,0.0,99.4896
306,650,69,351,12.96,2,0.0,6.2208
307,651,35,352,18.28,2,0.0,6.2152
155,652,77,353,43.176,3,0.2,4.3176
155,653,77,353,1983.968,4,0.2,247.996
155,1777,77,353,1983.968,4,0.2,247.996
212,381,199,354,28.4,2,0.0,11.076
212,654,199,354,149.97,3,0.0,50.9898
234,655,200,355,11.52,4,0.0,3.2256
234,259,200,355,1298.55,5,0.0,311.652
234,656,200,355,213.92,4,0.0,62.0368
234,558,200,355,25.78,2,0.0,2.578
308,651,201,356,18.28,2,0.0,6.2152
308,657,201,356,1399.93,7,0.0,601.9699
309,182,202,357,51.84,8,0.0,24.8832
204,658,12,358,5.344,1,0.2,1.8704
223,89,12,359,41.472,8,0.2,14.5152
223,659,12,359,3.168,3,0.7,-2.4288
223,660,12,359,1228.465,5,0.3,0.0
223,661,12,359,31.086,3,0.7,-22.7964
223,662,12,359,335.52,4,0.2,117.432
310,663,99,360,239.97,3,0.0,71.991
310,613,99,360,9.82,2,0.0,4.8118
311,664,95,361,67.8,4,0.0,4.068
311,203,95,361,167.97,3,0.0,40.3128
219,665,88,362,35.0,7,0.0,16.8
219,666,88,362,37.24,4,0.0,10.7996
219,667,88,362,15.28,2,0.0,7.4872
33,668,203,363,301.96,2,0.0,90.588
33,669,203,363,180.66,3,0.0,50.5848
33,670,203,363,191.98,2,0.0,51.8346
33,671,203,363,65.99,1,0.0,17.1574
81,672,86,364,35.216,2,0.2,2.6412
81,673,86,364,23.696,2,0.2,6.5164
81,674,86,364,265.475,1,0.5,-111.4995
294,675,179,365,51.184,4,0.8,-79.3352
312,676,85,366,9.664,2,0.2,3.2616
183,405,7,367,21.072,3,0.2,1.5804
313,632,46,368,60.45,3,0.0,16.3215
313,677,46,368,11.52,4,0.0,3.3408
313,678,46,368,186.048,4,0.2,9.3024
314,679,2,369,37.44,4,0.2,11.7
314,680,2,369,26.976,4,0.2,8.7672
314,681,2,369,11.36,2,0.0,3.2944
314,682,2,369,14.62,2,0.0,6.8714
315,181,176,370,83.72,7,0.0,23.4416
315,270,176,370,287.94,3,0.0,77.7438
316,683,204,371,48.896,4,0.2,8.5568
317,684,205,372,115.36,7,0.0,49.6048
318,685,206,373,5.16,2,0.0,1.3416
318,686,206,373,38.88,6,0.0,18.6624
105,292,130,219,185.88,6,0.0,50.1876
219,648,46,374,44.46,2,0.0,14.6718
219,463,46,374,242.94,3,0.0,9.7176
319,687,46,375,39.96,2,0.0,18.7812
319,688,46,375,102.3,10,0.0,26.598
319,689,46,375,21.36,2,0.0,5.7672
320,231,207,376,7.61,1,0.0,3.5767
320,296,207,376,7.16,2,0.0,3.58
321,329,35,377,7.36,2,0.0,0.1472
321,690,35,377,23.1,2,0.0,10.626
296,691,134,378,191.472,6,0.2,40.6878
296,692,134,378,5.248,2,0.2,0.5904
296,693,134,378,59.184,2,0.2,5.1786
322,694,29,379,2.89,1,0.0,1.3583
322,695,29,379,51.94,1,0.0,21.2954
323,696,12,380,15.936,4,0.2,5.1792
324,697,208,381,44.91,6,0.7,-35.928
325,698,106,382,1141.47,5,0.7,-760.98
325,500,106,382,280.782,3,0.4,-46.797
15,699,209,383,34.44,3,0.0,17.22
326,254,30,384,11.36,2,0.0,5.2256
326,415,30,384,106.344,7,0.2,37.2204
316,700,44,385,192.16,5,0.2,67.256
255,218,209,386,322.59,3,0.0,64.518
255,1615,209,386,322.59,3,0.0,64.518
255,248,209,386,29.99,1,0.0,13.1956
255,701,209,386,371.97,3,0.0,66.9546
255,1083,209,386,371.97,3,0.0,66.9546
327,702,75,387,5.892,4,0.7,-4.1244
7,703,24,388,68.472,3,0.2,23.1093
7,159,24,388,1242.9,5,0.1,262.39
55,424,29,389,30.84,2,0.0,8.3268
48,587,10,390,13.48,4,0.0,5.9312
328,550,84,391,31.4,5,0.0,10.048
329,704,145,392,17.46,2,0.0,5.9364
330,705,63,393,13.944,3,0.2,4.5318
221,706,189,394,83.76,12,0.0,1.6752
331,62,210,395,37.66,7,0.0,18.4534
317,374,35,396,34.68,6,0.0,16.9932
189,707,132,397,149.95,5,0.0,14.995
189,413,132,397,51.312,3,0.2,18.6006
275,708,84,398,4.54,1,0.0,2.043
275,709,84,398,15.92,4,0.0,5.4128
275,710,84,398,543.92,8,0.0,135.98
332,332,35,399,155.82,7,0.0,42.0714
332,711,35,399,70.008,3,0.2,24.5028
333,712,15,400,15.648,2,0.2,5.0856
334,432,84,401,103.6,7,0.0,51.8
335,713,136,402,46.96,8,0.0,22.5408
336,714,158,403,8.904,2,0.7,-6.5296
144,715,211,404,10.44,5,0.2,3.393
144,716,211,404,18.336,4,0.8,-32.088
73,151,156,125,323.976,3,0.2,20.2485
96,717,4,405,20.04,3,0.0,9.6192
96,577,4,405,64.96,2,0.0,2.5984
96,718,4,405,12.96,2,0.0,6.2208
23,719,30,406,323.136,4,0.2,12.1176
23,720,30,406,90.93,7,0.0,2.7279
23,721,30,406,52.776,3,0.2,19.791
337,722,31,309,1199.8,4,0.0,323.946
337,723,31,309,1928.78,7,0.0,829.3754
337,724,31,309,352.38,2,0.0,81.0474
338,347,212,407,22.2,6,0.0,9.102
313,269,202,408,46.94,1,0.0,19.2454
313,979,202,408,46.94,1,0.0,19.2454
313,407,202,408,143.73,9,0.0,56.0547
127,725,66,409,99.918,2,0.3,-18.5562
127,468,66,409,797.944,4,0.3,-56.996
127,278,66,409,8.568,3,0.8,-14.5656
339,639,78,410,149.352,3,0.2,50.4063
339,726,78,410,12.992,1,0.2,-0.812
117,582,213,411,24.56,2,0.0,6.8768
340,727,30,412,85.14,3,0.0,34.9074
340,728,30,412,21.99,1,0.0,10.5552
340,1436,30,412,21.99,1,0.0,10.5552
340,729,30,412,406.6,5,0.0,113.848
341,116,165,413,841.568,2,0.2,294.5488
342,730,106,414,15.552,3,0.2,5.4432
342,731,106,414,252.0,5,0.2,53.55
343,334,29,415,46.2,4,0.0,12.936
343,338,29,415,28.84,2,0.0,9.5172
270,492,214,137,14.592,3,0.2,2.5536
270,732,214,137,89.856,3,0.2,21.3408
270,615,214,137,13.872,3,0.2,5.0286
344,733,12,416,12.192,3,0.2,4.1148
344,1588,12,416,12.192,3,0.2,4.1148
345,734,75,417,45.056,8,0.2,15.2064
345,735,75,417,29.718,6,0.7,-21.7932
345,686,75,417,15.552,3,0.2,5.4432
345,139,75,417,447.696,2,0.2,33.5772
20,333,215,418,159.99,1,0.0,54.3966
346,736,216,419,12.96,2,0.0,6.2208
346,737,216,419,134.48,4,0.0,34.9648
347,738,95,420,17.12,2,0.0,8.0464
339,739,217,421,6.096,2,0.2,2.2098
339,4,217,421,1114.272,4,0.2,41.7852
140,516,60,72,32.4,5,0.0,15.552
140,740,60,72,540.57,3,0.0,140.5482
140,741,60,72,167.76,5,0.2,62.91
223,742,155,422,393.165,3,0.5,-204.4458
177,743,75,423,516.488,7,0.2,-12.9122
177,222,75,423,1007.232,6,0.2,75.5424
177,744,75,423,2065.32,12,0.4,-619.596
177,745,75,423,15.552,3,0.2,5.4432
177,220,75,423,25.344,6,0.2,7.92
348,746,106,424,25.472,4,0.2,7.6416
349,209,218,425,27.168,2,0.2,2.7168
349,268,218,425,78.8528,2,0.32,-11.596
350,55,130,426,173.8,5,0.0,43.45
351,693,52,427,29.592,1,0.2,2.5893
351,747,52,427,4.752,2,0.7,-3.168
351,748,52,427,15.552,3,0.2,5.6376
352,749,219,428,204.6,2,0.0,53.196
353,230,95,429,321.568,2,0.2,28.1372
354,750,146,430,6.24,2,0.0,3.0576
52,471,95,431,21.88,2,0.0,10.94
334,751,220,432,4.608,2,0.2,1.6704
355,752,165,433,9.82,2,0.0,4.8118
355,372,165,433,35.97,3,0.0,9.7119
355,753,165,433,12.96,2,0.0,6.2208
355,754,165,433,191.6,4,0.0,91.968
355,751,165,433,8.64,3,0.0,4.2336
355,755,165,433,501.81,3,0.0,0.0
112,756,64,434,127.104,6,0.2,28.5984
112,304,64,434,124.2,3,0.4,-31.05
112,588,64,434,18.588,2,0.7,-13.6312
112,302,64,434,30.072,3,0.2,10.1493
286,465,165,435,160.93,7,0.0,3.2186
286,353,165,435,75.792,3,0.2,25.5798
144,757,41,436,1.08,2,0.7,-0.792
309,157,186,437,3059.982,2,0.1,679.996
356,525,125,438,3.282,2,0.7,-2.6256
34,758,135,439,34.02,3,0.0,16.6698
13,643,46,440,599.292,6,0.1,93.2232
357,759,128,441,3.392,1,0.2,0.8056
357,760,128,441,559.984,2,0.2,55.9984
357,668,128,441,603.92,5,0.2,75.49
358,645,90,442,7.968,2,0.2,2.5896
358,761,90,442,27.968,4,0.2,9.4392
358,762,90,442,336.51,3,0.4,44.868
359,763,17,443,1.112,2,0.8,-1.8904
190,581,136,444,520.05,5,0.0,72.807
190,764,136,444,17.97,3,0.0,5.2113
360,286,134,445,1166.92,5,0.2,131.2785
60,630,24,446,14.624,2,0.2,5.484
289,265,59,447,10.23,3,0.0,4.9104
289,765,59,447,154.9,5,0.0,69.705
361,766,221,448,2715.93,7,0.0,1276.4871
361,644,221,448,617.97,3,0.0,173.0316
361,767,221,448,617.97,3,0.0,173.0316
362,768,1,449,10.67,1,0.0,4.9082
362,769,1,449,36.63,3,0.0,9.8901
362,770,1,449,24.1,5,0.0,9.158
362,285,1,449,33.11,7,0.0,12.9129
87,672,173,450,44.02,2,0.0,11.4452
303,771,24,451,2309.65,7,0.0,762.1845
303,259,24,451,1090.782,7,0.4,-290.8752
303,753,24,451,19.44,3,0.0,9.3312
363,772,222,452,484.65,3,0.0,92.0835
301,700,223,52,115.296,3,0.2,40.3536
364,112,58,453,7.08,3,0.2,2.478
364,773,58,453,4.401,3,0.7,-3.5208
139,425,224,425,44.75,5,0.0,20.585
248,162,156,454,95.984,2,0.2,5.999
365,774,89,170,151.72,4,0.0,27.3096
59,29,225,363,155.25,3,0.0,46.575
59,1339,225,363,155.25,3,0.0,46.575
59,775,225,363,14.03,1,0.0,4.0687
366,211,6,455,1618.37,13,0.0,356.0414
366,776,6,455,99.6,1,0.0,36.852
247,262,2,456,32.4,5,0.0,15.552
367,777,165,457,13.96,2,0.0,6.7008
367,695,165,457,155.82,3,0.0,63.8862
367,778,165,457,124.95,5,0.0,2.499
367,779,165,457,601.65,5,0.0,156.429
219,780,226,458,22.74,3,0.0,8.8686
219,781,226,458,1267.53,3,0.0,316.8825
219,782,226,458,1379.92,8,0.0,648.5624
172,783,64,459,6.208,2,0.2,2.1728
368,784,63,460,11.808,2,0.2,4.2804
369,785,158,461,15.552,3,0.2,5.4432
369,1729,158,461,15.552,3,0.2,5.4432
369,786,158,461,63.312,3,0.2,20.5764
369,787,158,461,15.588,2,0.4,-9.8724
157,260,104,462,177.2,5,0.0,83.284
157,788,104,462,197.97,3,0.0,57.4113
157,468,104,462,854.94,3,0.0,213.735
157,94,104,462,124.11,9,0.0,52.1262
157,789,104,462,14.4,5,0.0,7.056
370,790,94,463,15.696,3,0.2,5.1012
370,238,94,463,2.628,2,0.7,-1.9272
370,28,94,463,14.427,3,0.7,-10.5798
331,791,227,464,86.62,2,0.0,8.662
371,792,26,465,36.624,3,0.2,13.734
372,793,180,466,23.968,7,0.2,2.6964
372,794,180,466,28.728,3,0.2,1.7955
373,622,228,261,697.16,4,0.0,146.4036
374,795,46,467,31.86,2,0.0,11.151
374,796,46,467,722.352,3,0.2,90.294
375,797,27,468,8.84,5,0.2,2.9835
375,798,27,468,58.464,9,0.8,-146.16
18,799,229,469,254.604,14,0.3,-18.186
234,644,230,470,1363.96,5,0.2,85.2475
234,767,230,470,1363.96,5,0.2,85.2475
234,102,230,470,102.36,3,0.2,-3.8385
63,40,10,471,1113.504,12,0.2,125.2692
63,596,10,471,99.99,1,0.0,37.9962
376,800,64,472,168.464,2,0.2,-29.4812
376,801,64,472,6.72,2,0.2,2.436
376,802,64,472,282.888,9,0.2,56.5776
377,803,30,473,11.16,2,0.0,4.3524
377,804,30,473,108.4,2,0.0,22.764
377,143,30,473,82.344,3,0.2,27.7911
377,805,30,473,9.088,4,0.2,3.2944
131,806,89,474,19.936,4,0.2,7.2268
131,807,89,474,65.568,2,0.2,22.9488
378,808,106,475,4.416,3,0.2,1.6008
149,392,15,476,107.772,2,0.3,-29.2524
379,556,214,477,45.216,3,0.2,4.5216
379,809,214,477,10.416,7,0.2,-2.2134
379,348,214,477,7.872,3,0.2,1.2792
379,810,214,477,118.782,3,0.4,-27.7158
379,811,214,477,1.448,1,0.2,0.2353
379,812,214,477,55.47,5,0.7,-46.225
380,65,35,380,194.848,4,0.2,12.178
380,125,35,380,194.848,4,0.2,12.178
381,487,231,478,1.744,1,0.2,-0.3488
177,303,106,479,25.176,4,0.7,-18.4624
382,326,142,7,19.46,7,0.0,5.0596
383,316,77,480,29.472,3,0.2,9.9468
383,368,77,480,29.472,3,0.2,9.9468
384,813,46,429,8.64,2,0.2,3.024
385,814,155,481,6.27,5,0.7,-4.598
385,257,155,481,4.368,7,0.7,-3.3488
385,815,155,481,31.984,2,0.2,1.999
386,816,135,482,40.88,7,0.0,10.6288
387,817,60,483,119.96,2,0.0,33.5888
387,475,60,483,31.44,3,0.0,8.4888
387,485,60,483,6.88,1,0.2,2.322
388,818,84,114,19.92,4,0.0,9.3624
388,819,84,114,1106.91,9,0.0,121.7601
31,622,232,484,836.592,8,0.4,-264.9208
31,820,232,484,26.38,1,0.0,12.1348
31,247,232,484,362.92,2,0.0,105.2468
31,821,232,484,4899.93,7,0.0,2400.9657
49,822,194,485,6.48,1,0.0,3.1104
389,175,233,486,71.976,3,0.2,7.1976
389,823,233,486,3.15,1,0.0,1.512
353,298,234,487,31.984,2,0.2,1.999
353,824,234,487,71.984,2,0.2,25.1944
269,825,189,488,120.15,9,0.0,33.642
269,826,189,488,219.184,2,0.2,19.1786
390,827,235,18,28.9,5,0.0,14.161
390,161,235,18,355.96,2,0.0,103.2284
391,828,44,489,348.208,7,0.2,30.4682
391,829,44,489,35.784,7,0.7,-28.6272
375,830,14,490,447.84,5,0.2,11.196
392,831,35,491,7.04,4,0.0,2.0416
392,399,35,491,8.73,3,0.0,4.1031
392,832,35,491,29.29,1,0.0,9.6657
392,833,35,491,8.64,3,0.0,2.5056
262,309,17,492,2.694,3,0.8,-4.7145
262,773,17,492,2.934,3,0.8,-4.9878
393,834,216,493,22.92,3,0.0,11.2308
14,195,17,74,100.704,6,0.2,-16.3644
14,399,17,74,2.328,2,0.6,-0.7566
14,835,17,74,10.78,5,0.8,-17.248
14,836,17,74,58.368,12,0.2,21.888
14,837,17,74,40.968,3,0.2,13.8267
14,838,17,74,71.96,5,0.2,25.186
14,839,17,74,10.368,2,0.2,3.6288
14,99,17,74,1.192,2,0.8,-2.0264
155,711,143,494,46.672,2,0.2,16.3352
155,711,236,494,46.672,2,0.2,16.3352
155,840,143,494,119.833,1,0.15,-12.6882
155,840,236,494,119.833,1,0.15,-12.6882
155,609,143,494,119.98,2,0.0,57.5904
155,609,236,494,119.98,2,0.0,57.5904
394,367,95,495,6.3,2,0.0,3.024
395,316,237,39,279.9,5,0.0,137.151
395,368,237,39,279.9,5,0.0,137.151
395,701,237,39,619.95,5,0.0,111.591
395,1083,237,39,619.95,5,0.0,111.591
395,841,237,39,4.36,2,0.0,2.0492
395,667,237,39,15.28,2,0.0,7.4872
333,842,238,496,699.93,7,0.0,181.9818
333,843,238,496,22.96,7,0.0,6.6584
333,77,238,496,38.6,4,0.0,11.58
333,457,238,496,6.63,3,0.0,1.7901
333,844,238,496,23.34,3,0.0,10.9698
333,409,238,496,1067.94,3,0.0,224.2674
51,403,239,497,10.16,1,0.0,2.6416
51,624,239,497,101.88,6,0.0,50.94
206,845,29,498,343.92,4,0.0,75.6624
206,846,29,498,40.99,1,0.0,20.0851
206,119,29,498,63.9,5,0.0,28.755
56,262,240,499,19.44,3,0.0,9.3312
186,42,64,500,124.608,4,0.2,-23.364
186,847,64,500,7.56,3,0.2,2.646
236,848,241,501,85.224,3,0.2,7.4571
396,849,242,502,287.52,8,0.0,129.384
396,556,242,502,37.68,2,0.0,10.5504
396,850,242,502,19.98,2,0.0,8.991
396,506,242,502,20.58,7,0.0,5.5566
396,851,242,502,17.38,2,0.0,8.69
276,749,63,139,204.6,2,0.0,53.196
276,852,63,139,8.72,4,0.0,2.8776
276,274,63,139,6.48,1,0.0,3.1104
276,853,63,139,686.32,2,0.2,223.054
276,828,63,139,62.18,1,0.0,16.7886
397,854,243,503,644.076,2,0.1,107.346
397,855,243,503,5.84,2,0.0,2.628
397,856,243,503,12.76,2,0.0,5.8696
397,857,243,503,10.95,1,0.0,0.438
397,858,243,503,599.98,2,0.0,209.993
119,859,244,504,8.352,6,0.2,1.2528
127,860,245,371,3.64,2,0.0,1.638
127,703,245,371,159.768,7,0.2,53.9217
391,861,246,505,122.48,2,0.0,0.0
391,862,246,505,2244.48,7,0.0,493.7856
391,352,246,505,62.31,3,0.0,29.2857
391,344,246,505,455.1,2,0.0,100.122
335,863,26,506,195.184,1,0.2,19.5184
398,649,40,507,362.94,3,0.0,90.735
398,864,40,507,362.94,3,0.0,90.735
398,69,40,507,11.54,2,0.0,5.77
398,1487,40,507,11.54,2,0.0,5.77
399,31,247,508,53.94,3,0.0,15.6426
400,865,46,509,9.99,1,0.0,4.5954
